title~views~uptime_y~uptime_m~uptime_d~link
Ganga Ko Dekha Jamuna Ko Dekha | Paap Ki Duniya | Lyrical video| Asha Bhosle | Shabbir | Rema Lahiri~11,339~1~14~415~https://www.youtube.com/watch?v=3DCgS8_v_hJ-Q
Main Shama Too Parwana | Platform | Lyrical Video | Udit Narayan | Alka Yagnik | Ajay Devgan~40,816~1~14~415~https://www.youtube.com/watch?v=3DK3qYGhyvIIk
Humrahi Jabho Mastana | Pukar | Lyrical video | Udit Narayan | Hema Sardesai | Madhuri Dixit | Anil~24,464~1~14~415~https://www.youtube.com/watch?v=3Db8IwU1px3p8
Ek Din Jhagda Ek Din Pyar | Platform | lyrical Video | Kumar Sanu | Sadhana Sargam | Ajay Devgan~307,530~1~14~415~https://www.youtube.com/watch?v=3DiMxphEoCbno
Chori Chori Yoon Jab | Paap Ki Duniya | Lyrical Video | Kishore Kumar | Sunny Deol | Neelam | Chunky~24,865~1~14~415~https://www.youtube.com/watch?v=3D0rHwPincroc
Bandhan Toote Na | Paap Ki Duniya | Lyrical Video | Lata Mangeshkar | Shabbir Kumar | Bappi Lahiri~28,160~1~14~415~https://www.youtube.com/watch?v=3DUp-ROPa9fuA
Main Tera Tota | Paap Ki Duniya | Lyrical Video | Kishore Kumar | S Janki | Neelam | Chunky Pandey,~23,780~1~14~415~https://www.youtube.com/watch?v=3Dnn9YUoC_rwk
Hum Do Humare Ho Do | Jurm | Lyrical Video | Vinod Khanna | Meenakshi Sheshadri | Amit Kumar| Sadhna~24,041~1~14~415~https://www.youtube.com/watch?v=3DgiHhnmD5pBA
Zindagi Pyar Hai | Paap Ki Duniya | Lyrical Video | Asha Bhosle | Sunny Deol | Neelam | Chunky~60,899~1~14~415~https://www.youtube.com/watch?v=3DPhxYS-1ytNM
Marne Ke Dar Se Mere Dil | Jurm | Lyrical Video | Vinod Khanna | Meenakshi Sheshadri~22,962~1~14~415~https://www.youtube.com/watch?v=3DIC8_arqPaBo
Kudi Ho Gayee | Insaniyat | Lyrical video | Mangal Singh | Padmini Roy | Sunnu deol~21,387~1~14~415~https://www.youtube.com/watch?v=3DFCjqoASiaqY
Saathi Tera Pyar | Insaniyat | lyrical | Kumar Sanu | Sadhna Sargam | Amitabh Bachchan | Jayaprada~142,711~1~14~415~https://www.youtube.com/watch?v=3D0jwqWG1SavE
Main Haseena Gazab Ki | Khoon Bhari Maang | Lyrical Video | Asha Bhosle | Sadhna Sargam~45,956~1~14~415~https://www.youtube.com/watch?v=3DpCORE_CPhlA
Main Naseeb Hoon | Insaniyat | Lyrical Video | Lata Mangeshkar | Anwar |Amitabh Bachchan | Jayaprada~23,308~1~14~415~https://www.youtube.com/watch?v=3Dl-pMumuYk88
Laal Kaghari Ni | Insaniyat | Lyrical video | Anuradha Paudwal, Vipin Sachdeva | Amitabh | Jayaprada~26,589~1~14~415~https://www.youtube.com/watch?v=3D07WiCciFQZ8
Jab Koi Baat Bigad Jaye Sad | Jurm | Lyrical Video | Kumar Sanu | Vinod Khanna | Meenakshi Sheshadri~20,882~1~14~415~https://www.youtube.com/watch?v=3Dz1HvECCrPyA
Duniya Wale Bhi Kya Yaad | Jurm | Lyrical Video | Kumar Sanu | Sadhna Sargam~25,380~1~14~415~https://www.youtube.com/watch?v=3DJ4jhjtrYcfw
Sare Ladke Kare To Kare Shadi | Insaniyat | Lyrical video | Asha Bhosle | Shabbir Kumar | Chunky~62,993~1~14~415~https://www.youtube.com/watch?v=3D9KQCTaAWMEo
Ye Dhadkan Mere Dil Ki | Mashooq | Lyrical Video | Kumar Sanu | Kavita Krishnamurthy~61,069~1~14~415~https://www.youtube.com/watch?v=3DiLFasT1Op3A
Jeene Ke Bahane Lakhon Hain | Khoon Bhari Maang | Lyrical Video | Asha Bhosle | Rekha~332,914~1~14~415~https://www.youtube.com/watch?v=3DQ-rBNfn2Ri0
Jaaneman Jaane Jaa | Tu Chor Main Sipahi | Lyrical video | Kumar Sanu, Kavita Krishnamurthy~103,761~1~14~415~https://www.youtube.com/watch?v=3Dbd5szBMQKyY
Hum Do Premee | Tu Chor Main Sipahi | Lyrical Video | Kumar Sanu | Alka Yagnik~30,482~1~14~415~https://www.youtube.com/watch?v=3D9CDBDKipxU0
O Mummy Mummy | Deewana Mastana | Lyrical Video | Udit Narayan | Govinda | Anil Kapoor | Juhi Chawla~1,159,199~1~14~415~https://www.youtube.com/watch?v=3DZz7rACf3EqA
Bol O Gori | Tu Chor Main Sipahi | Lyrical Video | Kumar Sanu | Saif Ali Khan | Pratibha Sinha~49,773~1~14~415~https://www.youtube.com/watch?v=3DzMe-lcnZOFQ
Ek Tamanna Jivan Ki | Aankhen- Hindi | Lyrical Video | Asha Bhosle | Kumar Sanu~29,046~1~14~415~https://www.youtube.com/watch?v=3DAegH1MYcoWQ
Chal Kar Le Thoda Pyar | Tu Chor Main Sipahi | Lyrical Video | Kumar Sanu | Poornima | Akshay | Tabu~60,557~1~14~415~https://www.youtube.com/watch?v=3Dww1zkRuXwcA
Ye Aag Thi Dil Mein | Tu Chor Main Sipahi | Lyrical Video | Alisha Chinoy | Akshay | Tabu | Saif Ali~33,014~1~14~415~https://www.youtube.com/watch?v=3DLKGLE2gOo14
Ek Baat Bataoon | Milan | Lyrical video | Kumar Sanu | Sadhana Sargam | Jackie Shroff |  Manisha~155,150~1~14~415~https://www.youtube.com/watch?v=3DtV4Ii950A5k
Aansoo Judaai Ka | Milan | Lyrical video | Pankaj Udhas | Sadhana Sargam | Jackie Shroff | Manisha~49,321~1~14~415~https://www.youtube.com/watch?v=3DcL8WxQwiAEk
Aa Jana | Milan | Lyrical Video | Abhijeet | Kavita Krishnamurthy | Jackie Shroff | Manisha Koirala~45,309~1~14~415~https://www.youtube.com/watch?v=3DfdD53SXUTDA
Sanam O Sanam | Pehchaan | Lyrical video | Abhijeet | Kavita Krishanmurthy | Madhu | Saif Ali Khan~1,713,363~1~14~415~https://www.youtube.com/watch?v=3DetTCqAaZKQQ
Kahin To Milegi | Milan | Lyrical Video | Jackie Shroff | Manisha Koirala | Abhijeet~57,568~1~14~415~https://www.youtube.com/watch?v=3D5QimX-IHlbU
Aanewali Hain Milan Ki | Milan | Lyrical Video | Jackie Shroff | Manisha Koirala | Abhijeet~52,414~1~14~415~https://www.youtube.com/watch?v=3Dy95WnbIhk2k
Ladki Jo Aaye | Milan | Lyrical Video Jackie Shroff | Manisha Koirala | Kumar Sanu | Kavita K~44,565~1~14~415~https://www.youtube.com/watch?v=3DH5ztCcgYwqo
Gori Gori O Baanki Chhori | Shola Aur Shabnam | lyrical video | Govinda | Divya Bharti~90,615~1~14~415~https://www.youtube.com/watch?v=3Dbkrql1ekVcc
Ye Hai Sanamkhana | Dhartiputra | Lyrical Video | Alka Yagnik | Rishi Kapoor | Jayaprada,~113,630~1~14~415~https://www.youtube.com/watch?v=3DMQukxFaNSI4
Bole Bole Dil Mera Bole | Shola Aur Shabnam | Lyrical Video | Govinda | Divya Bharti~69,928~1~14~415~https://www.youtube.com/watch?v=3D3Lye7tK3KUw
